"Year","Period","State","State ANSI","Data Item","Domain","Value","Chemical","Chemical_Code","Chemical_Code_num","Chemical_Code_str"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.28,"AZOXYSTROBIN "," 128810",128810,"128810"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.689,"BLAD "," 30006",30006,"030006"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.583,"BOSCALID "," 128008",128008,"128008"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",6.559,"CAPTAN "," 81301",81301,"081301"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.03,"CYFLUFENAMID "," 555550",555550,"555550"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.54,"CYPRODINIL "," 288202",288202,"288202"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",1.442,"FENHEXAMID "," 90209",90209,"090209"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.36,"FLUDIOXONIL "," 71503",71503,"071503"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.155,"FLUOPYRAM "," 80302",80302,"080302"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.208,"FLUXAPYROXAD "," 138009",138009,"138009"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.506,"MEFENOXAM "," 113502",113502,"113502"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.186,"MYCLOBUTANIL "," 128857",128857,"128857"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.399,"PENTHIOPYRAD "," 90112",90112,"090112"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.055,"POLYOXIN D ZINC SALT "," 230000",230000,"230000"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",2.46,"POTASSIUM BICARBON. "," 73508",73508,"073508"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.184,"PROPICONAZOLE "," 122101",122101,"122101"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.35,"PYRACLOSTROBIN "," 99100",99100,"099100"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",1.106,"PYRIMETHANIL "," 288201",288201,"288201"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.168,"QUINOLINE "," 55459",55459,"055459"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",20.064,"SULFUR "," 77501",77501,"077501"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.05,"TETRACONAZOLE "," 120603",120603,"120603"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",1.582,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.161,"TRIFLOXYSTROBIN "," 129112",129112,"129112"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.412,"TRIFLUMIZOLE "," 128879",128879,"128879"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","HERBICIDE",0.116,"FLUMIOXAZIN "," 129034",129034,"129034"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","HERBICIDE",0.535,"OXYFLUORFEN "," 111601",111601,"111601"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","HERBICIDE",2.268,"PENDIMETHALIN "," 108501",108501,"108501"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.026,"ABAMECTIN "," 122804",122804,"122804"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.334,"ACEQUINOCYL "," 6329",6329,"006329"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.188,"ACETAMIPRID "," 99050",99050,"099050"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.067,"AZADIRACHTIN "," 121701",121701,"121701"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.639,"BIFENAZATE "," 586",586,"000586"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.163,"BIFENTHRIN "," 128825",128825,"128825"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.098,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.253,"CYFLUMETOFEN "," 138831",138831,"138831"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.435,"FENPROPATHRIN "," 127901",127901,"127901"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.151,"FLONICAMID "," 128016",128016,"128016"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.249,"FLUPYRADIFURONE "," 122304",122304,"122304"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.22,"HEXYTHIAZOX "," 128849",128849,"128849"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.562,"IMIDACLOPRID "," 129099",129099,"129099"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",2.808,"MALATHION "," 57701",57701,"057701"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.207,"METHOXYFENOZIDE "," 121027",121027,"121027"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",1.24,"NALED "," 34401",34401,"034401"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",1.225,"NEEM OIL "," 25006",25006,"025006"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",10.173,"NEEM OIL, CLAR. HYD. "," 25007",25007,"025007"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.136,"NOVALURON "," 124002",124002,"124002"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.172,"PYRETHRINS "," 69001",69001,"069001"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.103,"SPINETORAM "," 110007",110007,"110007"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.098,"SPINOSAD "," 110003",110003,"110003"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.329,"SPIROMESIFEN "," 24875",24875,"024875"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.077,"THIAMETHOXAM "," 60109",60109,"060109"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","OTHER",281.09,"CHLOROPICRIN "," 81501",81501,"081501"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","OTHER",112.439,"DICHLOROPROPENE "," 29001",29001,"029001"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","OTHER",0.2,"FLUTRIAFOL "," 128940",128940,"128940"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","OTHER",0.296,"REYNOUTRIA SACHALINE "," 55809",55809,"055809"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.2,"AZOXYSTROBIN "," 128810",128810,"128810"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.1,"BACILLUS AMYLOLIQUEFACIENS STRAIN D747 "," 16482",16482,"016482"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.4,"BACILLUS PUMILUS "," 6485",6485,"006485"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.8,"BACILLUS SUBTILIS "," 6479",6479,"006479"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.3,"BLAD "," 30006",30006,"030006"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.7,"BOSCALID "," 128008",128008,"128008"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",4,"CAPTAN "," 81301",81301,"081301"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.3,"CYFLUFENAMID "," 555550",555550,"555550"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.6,"CYPRODINIL "," 288202",288202,"288202"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",2,"FENHEXAMID "," 90209",90209,"090209"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.6,"FLUDIOXONIL "," 71503",71503,"071503"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.2,"FLUOPYRAM "," 80302",80302,"080302"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.2,"FLUXAPYROXAD "," 138009",138009,"138009"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.1,"MEFENOXAM "," 113502",113502,"113502"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.6,"MYCLOBUTANIL "," 128857",128857,"128857"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.3,"PENTHIOPYRAD "," 90112",90112,"090112"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.3,"POLYOXIN D ZINC SALT "," 230000",230000,"230000"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1,"POTASSIUM BICARBON. "," 73508",73508,"073508"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.6,"PROPICONAZOLE "," 122101",122101,"122101"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",2,"PYRACLOSTROBIN "," 99100",99100,"099100"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.7,"PYRIMETHANIL "," 288201",288201,"288201"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.7,"QUINOLINE "," 55459",55459,"055459"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",5.4,"SULFUR "," 77501",77501,"077501"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.3,"TETRACONAZOLE "," 120603",120603,"120603"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.9,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.5,"TRIFLOXYSTROBIN "," 129112",129112,"129112"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.8,"TRIFLUMIZOLE "," 128879",128879,"128879"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","HERBICIDE",1.3,"FLUMIOXAZIN "," 129034",129034,"129034"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","HERBICIDE",1.1,"OXYFLUORFEN "," 111601",111601,"111601"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","HERBICIDE",1.6,"PENDIMETHALIN "," 108501",108501,"108501"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.4,"ABAMECTIN "," 122804",122804,"122804"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.1,"ACEQUINOCYL "," 6329",6329,"006329"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.5,"ACETAMIPRID "," 99050",99050,"099050"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.8,"AZADIRACHTIN "," 121701",121701,"121701"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.3,"BIFENAZATE "," 586",586,"000586"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.5,"BIFENTHRIN "," 128825",128825,"128825"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",2.1,"BT KURSTAK ABTS-1857 "," 6523",6523,"006523"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",4.5,"BT KURSTAKI ABTS-351 "," 6522",6522,"006522"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.4,"BT KURSTAKI SA-11 "," 6519",6519,"006519"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.6,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.1,"CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA "," 16329",16329,"016329"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.4,"CYFLUMETOFEN "," 138831",138831,"138831"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.5,"FENPROPATHRIN "," 127901",127901,"127901"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.8,"FLONICAMID "," 128016",128016,"128016"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.4,"FLUPYRADIFURONE "," 122304",122304,"122304"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.2,"HEXYTHIAZOX "," 128849",128849,"128849"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.2,"IMIDACLOPRID "," 129099",129099,"129099"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.4,"MALATHION "," 57701",57701,"057701"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.2,"METHOXYFENOZIDE "," 121027",121027,"121027"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.4,"NALED "," 34401",34401,"034401"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.2,"NEEM OIL "," 25006",25006,"025006"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.7,"NEEM OIL, CLAR. HYD. "," 25007",25007,"025007"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.8,"NOVALURON "," 124002",124002,"124002"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",3.9,"PYRETHRINS "," 69001",69001,"069001"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.5,"SPINETORAM "," 110007",110007,"110007"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.1,"SPINOSAD "," 110003",110003,"110003"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.3,"SPIROMESIFEN "," 24875",24875,"024875"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.2,"THIAMETHOXAM "," 60109",60109,"060109"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1.1,"CHLOROPICRIN "," 81501",81501,"081501"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1.1,"DICHLOROPROPENE "," 29001",29001,"029001"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1.8,"FLUTRIAFOL "," 128940",128940,"128940"
2016,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1.5,"REYNOUTRIA SACHALINE "," 55809",55809,"055809"
2016,"YEAR","CALIFORNIA","06","$","TOTAL",2562053000,NA,NA,NA,NA
2016,"YEAR","CALIFORNIA","06","CWT","TOTAL",20829700,NA,NA,NA,NA
2016,"YEAR","CALIFORNIA","06","CWT","TOTAL",27100,NA,NA,NA,NA
2016,"YEAR","CALIFORNIA","06","$","TOTAL",287573000,NA,NA,NA,NA
2016,"YEAR","CALIFORNIA","06","CWT","TOTAL",6075000,NA,NA,NA,NA
2016,"YEAR","CALIFORNIA","06","CWT","TOTAL",6265200,NA,NA,NA,NA
2016,"YEAR","CALIFORNIA","06","CWT","TOTAL",27094900,NA,NA,NA,NA
2016,"YEAR","FLORIDA","12","$","TOTAL",323285000,NA,NA,NA,NA
2016,"YEAR","FLORIDA","12","CWT","TOTAL",1947500,NA,NA,NA,NA
2016,"YEAR","FLORIDA","12","LB","FUNGICIDE",2600,"AZOXYSTROBIN "," 128810",128810,"128810"
2016,"YEAR","FLORIDA","12","LB","FUNGICIDE",161800,"CAPTAN "," 81301",81301,"081301"
2016,"YEAR","FLORIDA","12","LB","FUNGICIDE",7000,"CYPRODINIL "," 288202",288202,"288202"
2016,"YEAR","FLORIDA","12","LB","FUNGICIDE",4500,"FLUDIOXONIL "," 71503",71503,"071503"
2016,"YEAR","FLORIDA","12","LB","FUNGICIDE",3700,"ISOFETAMID "," 270000",270000,"270000"
2016,"YEAR","FLORIDA","12","LB","FUNGICIDE",13800,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2016,"YEAR","FLORIDA","12","LB","FUNGICIDE",330000,NA,NA,NA,NA
2016,"YEAR","FLORIDA","12","LB","INSECTICIDE",8700,"BIFENAZATE "," 586",586,"000586"
2016,"YEAR","FLORIDA","12","LB","INSECTICIDE",800,"BIFENTHRIN "," 128825",128825,"128825"
2016,"YEAR","FLORIDA","12","LB","INSECTICIDE",800,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2016,"YEAR","FLORIDA","12","LB","INSECTICIDE",1000,"NOVALURON "," 124002",124002,"124002"
2016,"YEAR","FLORIDA","12","LB","INSECTICIDE",20400,NA,NA,NA,NA
2016,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.114,"AZOXYSTROBIN "," 128810",128810,"128810"
2016,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",1.909,"CAPTAN "," 81301",81301,"081301"
2016,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.01,"CYFLUFENAMID "," 555550",555550,"555550"
2016,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.322,"CYPRODINIL "," 288202",288202,"288202"
2016,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.224,"FLUDIOXONIL "," 71503",71503,"071503"
2016,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.362,"ISOFETAMID "," 270000",270000,"270000"
2016,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.659,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2016,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.46,"BIFENAZATE "," 586",586,"000586"
2016,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.117,"BIFENTHRIN "," 128825",128825,"128825"
2016,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.054,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2016,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.039,"NOVALURON "," 124002",124002,"124002"
2016,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",0.255,"AZOXYSTROBIN "," 128810",128810,"128810"
2016,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",15.109,"CAPTAN "," 81301",81301,"081301"
2016,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",0.019,"CYFLUFENAMID "," 555550",555550,"555550"
2016,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",0.666,"CYPRODINIL "," 288202",288202,"288202"
2016,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",0.423,"FLUDIOXONIL "," 71503",71503,"071503"
2016,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",0.544,"ISOFETAMID "," 270000",270000,"270000"
2016,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",1.298,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2016,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","INSECTICIDE",0.84,"BIFENAZATE "," 586",586,"000586"
2016,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","INSECTICIDE",0.162,"BIFENTHRIN "," 128825",128825,"128825"
2016,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","INSECTICIDE",0.08,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2016,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","INSECTICIDE",0.092,"NOVALURON "," 124002",124002,"124002"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",2.2,"AZOXYSTROBIN "," 128810",128810,"128810"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",7.9,"CAPTAN "," 81301",81301,"081301"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",1.8,"CYFLUFENAMID "," 555550",555550,"555550"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",2.1,"CYPRODINIL "," 288202",288202,"288202"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",1.9,"FLUDIOXONIL "," 71503",71503,"071503"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",1.5,"ISOFETAMID "," 270000",270000,"270000"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",2,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","INSECTICIDE",1.8,"BIFENAZATE "," 586",586,"000586"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","INSECTICIDE",1.4,"BIFENTHRIN "," 128825",128825,"128825"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","INSECTICIDE",1.5,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","INSECTICIDE",2.4,"NOVALURON "," 124002",124002,"124002"
2016,"YEAR","FLORIDA","12","$","TOTAL",323285000,NA,NA,NA,NA
2016,"YEAR","FLORIDA","12","CWT","TOTAL",1947500,NA,NA,NA,NA
2016,"YEAR","FLORIDA","12","CWT","TOTAL",0,NA,NA,NA,NA
2016,"YEAR","FLORIDA","12","$","TOTAL",0,NA,NA,NA,NA
2016,"YEAR","FLORIDA","12","CWT","TOTAL",0,NA,NA,NA,NA
2016,"YEAR","FLORIDA","12","TONS","TOTAL",0,NA,NA,NA,NA
2016,"YEAR","FLORIDA","12","CWT","TOTAL",1947500,NA,NA,NA,NA
2016,"YEAR","NEW YORK","36","$","TOTAL",11844000,NA,NA,NA,NA
2016,"YEAR","NEW YORK","36","CWT","TOTAL",50400,NA,NA,NA,NA
2016,"YEAR","NEW YORK","36","$","TOTAL",11844000,NA,NA,NA,NA
2016,"YEAR","NEW YORK","36","CWT","TOTAL",50400,NA,NA,NA,NA
2016,"YEAR","NEW YORK","36","CWT","TOTAL",0,NA,NA,NA,NA
2016,"YEAR","NEW YORK","36","$","TOTAL",0,NA,NA,NA,NA
2016,"YEAR","NEW YORK","36","CWT","TOTAL",0,NA,NA,NA,NA
2016,"YEAR","NEW YORK","36","CWT","TOTAL",50400,NA,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","$","TOTAL",24684000,NA,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",132000,NA,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","$","TOTAL",24684000,NA,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",132000,NA,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",0,NA,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","$","TOTAL",0,NA,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",0,NA,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",132000,NA,NA,NA,NA
2016,"YEAR","OREGON","41","$","TOTAL",20195000,NA,NA,NA,NA
2016,"YEAR","OREGON","41","CWT","TOTAL",232800,NA,NA,NA,NA
2016,"YEAR","OREGON","41","LB","FUNGICIDE",2700,NA,NA,NA,NA
2016,"YEAR","OREGON","41","LB","INSECTICIDE",800,NA,NA,NA,NA
2016,"YEAR","OREGON","41","$","TOTAL",3769000,NA,NA,NA,NA
2016,"YEAR","OREGON","41","CWT","TOTAL",34900,NA,NA,NA,NA
2016,"YEAR","OREGON","41","CWT","TOTAL",0,NA,NA,NA,NA
2016,"YEAR","OREGON","41","$","TOTAL",16426000,NA,NA,NA,NA
2016,"YEAR","OREGON","41","CWT","TOTAL",79000,NA,NA,NA,NA
2016,"YEAR","OREGON","41","CWT","TOTAL",197900,NA,NA,NA,NA
2016,"YEAR","OREGON","41","CWT","TOTAL",232800,NA,NA,NA,NA
2016,"YEAR","WASHINGTON","53","$","TOTAL",14077000,NA,NA,NA,NA
2016,"YEAR","WASHINGTON","53","CWT","TOTAL",122200,NA,NA,NA,NA
2016,"YEAR","WASHINGTON","53","LB","FUNGICIDE",100,"BOSCALID "," 128008",128008,"128008"
2016,"YEAR","WASHINGTON","53","LB","FUNGICIDE",200,"PYRACLOSTROBIN "," 99100",99100,"099100"
2016,"YEAR","WASHINGTON","53","LB","FUNGICIDE",1000,NA,NA,NA,NA
2016,"YEAR","WASHINGTON","53","LB","HERBICIDE",1100,NA,NA,NA,NA
2016,"YEAR","WASHINGTON","53","LB","INSECTICIDE",200,NA,NA,NA,NA
2016,"YEAR","WASHINGTON","53","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.276,"BOSCALID "," 128008",128008,"128008"
2016,"YEAR","WASHINGTON","53","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.155,"PYRACLOSTROBIN "," 99100",99100,"099100"
2016,"YEAR","WASHINGTON","53","LB / ACRE / APPLICATION, AVG","HERBICIDE",0.228,"SULFENTRAZONE "," 129081",129081,"129081"
2016,"YEAR","WASHINGTON","53","LB / ACRE / YEAR, AVG","FUNGICIDE",0.317,"BOSCALID "," 128008",128008,"128008"
2016,"YEAR","WASHINGTON","53","LB / ACRE / YEAR, AVG","FUNGICIDE",0.27,"PYRACLOSTROBIN "," 99100",99100,"099100"
